Id,DateTime,Day,Category,MenuItem
8925,2020-01-03 16:16:00,Friday,kebaplar,Yoğurtlu Kebap
8926,2020-01-03 16:23:00,Friday,baslangiclar,Kızartma İçli Köfte (Adet)
8926,2020-01-03 16:23:00,Friday,icecekler,Sprite (33 cl.)
8926,2020-01-03 16:23:00,Friday,izgaralar,Tavuk Kanat
8927,2020-01-03 16:32:00,Friday,icecekler,Cappy (33 cl.)
8927,2020-01-03 16:32:00,Friday,izgaralar,Tavuk Kanat
8928,2020-01-03 16:37:00,Friday,baslangiclar,Kuruluk Dolması
8928,2020-01-03 16:37:00,Friday,icecekler,Coca-Cola (33 cl.)
8928,2020-01-03 16:37:00,Friday,kebaplar,Altı Ezmeli Kebap (Şişten)
8929,2020-01-03 16:49:00,Friday,corbalar,Domates Çorbası
8929,2020-01-03 16:49:00,Friday,baslangiclar,Kuruluk Dolması
8929,2020-01-03 16:49:00,Friday,tatlilar,Baklava
8929,2020-01-03 16:49:00,Friday,kebaplar,Altı Ezmeli Kebap (Kıymadan)
8930,2020-01-03 16:50:00,Friday,izgaralar,Tavuk Pirzola
8931,2020-01-03 17:10:00,Friday,baslangiclar,Kızartma İçli Köfte (Adet)
8931,2020-01-03 17:10:00,Friday,kebaplar,Yoğurtlu Kebap
8932,2020-01-03 17:25:00,Friday,icecekler,Cappy (33 cl.)
8932,2020-01-03 17:25:00,Friday,tatlilar,Kazandibi
8932,2020-01-03 17:25:00,Friday,kebaplar,Urfa Kebap
8933,2020-01-03 17:39:00,Friday,corbalar,Tavuk Suyu Çorbası
8933,2020-01-03 17:39:00,Friday,baslangiclar,Kızartma İçli Köfte (Adet)
8933,2020-01-03 17:39:00,Friday,icecekler,Cappy (33 cl.)
8933,2020-01-03 17:39:00,Friday,tatlilar,Baklava
8933,2020-01-03 17:39:00,Friday,durumler,Adana Dürüm
8934,2020-01-03 17:45:00,Friday,corbalar,Domates Çorbası
8934,2020-01-03 17:45:00,Friday,baslangiclar,Kızartma İçli Köfte (Adet)
8934,2020-01-03 17:45:00,Friday,durumler,Çöp Şiş Dürüm
8935,2020-01-03 17:53:00,Friday,icecekler,Soda (20 cl.)
8935,2020-01-03 17:53:00,Friday,tatlilar,Baklava
8935,2020-01-03 17:53:00,Friday,pideler,Kavurmalı Pide
8936,2020-01-03 18:04:00,Friday,icecekler,Coca-Cola Şekersiz (33 cl.)
8936,2020-01-03 18:04:00,Friday,tatlilar,Kazandibi
8936,2020-01-03 18:04:00,Friday,pideler,Kaşarlı Sucuklu Pide
8937,2020-01-03 18:07:00,Friday,icecekler,Coca-Cola Şekersiz (33 cl.)
8937,2020-01-03 18:07:00,Friday,pideler,Kavurmalı Pide
8938,2020-01-03 18:15:00,Friday,corbalar,Tarhana Çorbası
8938,2020-01-03 18:15:00,Friday,icecekler,Fanta (33 cl.)
8938,2020-01-03 18:15:00,Friday,tatlilar,Fırın Sütlaç
8938,2020-01-03 18:15:00,Friday,pideler,Kaşarlı Sucuklu Pide
8939,2020-01-03 18:25:00,Friday,corbalar,Tarhana Çorbası
8939,2020-01-03 18:25:00,Friday,baslangiclar,Kuruluk Dolması
8939,2020-01-03 18:25:00,Friday,icecekler,Soda (20 cl.)
8939,2020-01-03 18:25:00,Friday,durumler,Adana Dürüm
8940,2020-01-03 18:36:00,Friday,icecekler,Soda (20 cl.)
8940,2020-01-03 18:36:00,Friday,kebaplar,Domatesli Kebap
8941,2020-01-03 18:45:00,Friday,corbalar,Süzme Mercimek Çorbası
8941,2020-01-03 18:45:00,Friday,icecekler,Ayran (30 cl.)
8941,2020-01-03 18:45:00,Friday,durumler,Tavuk Şiş Dürüm
8942,2020-01-03 19:00:00,Friday,corbalar,Tavuk Suyu Çorbası
8942,2020-01-03 19:00:00,Friday,baslangiclar,Kuruluk Dolması
8942,2020-01-03 19:00:00,Friday,icecekler,Coca-Cola Şekersiz (33 cl.)
8942,2020-01-03 19:00:00,Friday,pideler,Kuşbaşılı Kaşarlı Pide
8943,2020-01-03 19:13:00,Friday,icecekler,Cappy (33 cl.)
8943,2020-01-03 19:13:00,Friday,pideler,Kaşarlı Sucuklu Pide
8944,2020-01-03 19:24:00,Friday,corbalar,Tarhana Çorbası
8944,2020-01-03 19:24:00,Friday,durumler,Tavuk Şiş Dürüm
8945,2020-01-03 19:37:00,Friday,icecekler,Sprite (33 cl.)
8945,2020-01-03 19:37:00,Friday,izgaralar,Tavuk Şiş
8946,2020-01-03 19:47:00,Friday,baslangiclar,Kuruluk Dolması
8946,2020-01-03 19:47:00,Friday,icecekler,Şalgam Suyu (33 cl.)
8946,2020-01-03 19:47:00,Friday,tatlilar,Fırın Sütlaç
8946,2020-01-03 19:47:00,Friday,durumler,Şefin Dürümü (Spesiyal)
8947,2020-01-03 20:02:00,Friday,tatlilar,Kazandibi
8947,2020-01-03 20:02:00,Friday,kebaplar,Karışık Kebap
8948,2020-01-03 20:18:00,Friday,tatlilar,Kazandibi
8948,2020-01-03 20:18:00,Friday,kebaplar,Beyti Kebabı
8949,2020-01-03 20:25:00,Friday,icecekler,Coca-Cola Şekersiz (33 cl.)
8949,2020-01-03 20:25:00,Friday,durumler,Tavuk Şiş Dürüm
8950,2020-01-03 20:38:00,Friday,corbalar,Süzme Mercimek Çorbası
8950,2020-01-03 20:38:00,Friday,baslangiclar,Kızartma İçli Köfte (Adet)
8950,2020-01-03 20:38:00,Friday,icecekler,Soda (20 cl.)
8950,2020-01-03 20:38:00,Friday,tatlilar,Baklava
8950,2020-01-03 20:38:00,Friday,kebaplar,Adana Kebap
8951,2020-01-03 20:52:00,Friday,icecekler,Ayran (30 cl.)
8951,2020-01-03 20:52:00,Friday,durumler,Adana Dürüm
8952,2020-01-03 21:02:00,Friday,baslangiclar,Kızartma İçli Köfte (Adet)
8952,2020-01-03 21:02:00,Friday,icecekler,Ayran (30 cl.)
8952,2020-01-03 21:02:00,Friday,kebaplar,Domatesli Kebap
8953,2020-01-03 21:17:00,Friday,icecekler,Soda (20 cl.)
8953,2020-01-03 21:17:00,Friday,tatlilar,Kazandibi
8953,2020-01-03 21:17:00,Friday,kebaplar,Altı Ezmeli Kebap (Kıymadan)
8954,2020-01-03 21:34:00,Friday,tatlilar,Fırın Sütlaç
8954,2020-01-03 21:34:00,Friday,kebaplar,Altı Ezmeli Kebap (Kıymadan)
8955,2020-01-03 21:52:00,Friday,corbalar,Yayla Çorbası
8955,2020-01-03 21:52:00,Friday,baslangiclar,Kuruluk Dolması
8955,2020-01-03 21:52:00,Friday,icecekler,Soda (20 cl.)
8955,2020-01-03 21:52:00,Friday,izgaralar,Çöp Şiş
8956,2020-01-03 21:55:00,Friday,baslangiclar,Kuruluk Dolması
8956,2020-01-03 21:55:00,Friday,durumler,Adana Dürüm
8957,2020-01-03 22:01:00,Friday,baslangiclar,Kuruluk Dolması
8957,2020-01-03 22:01:00,Friday,icecekler,Soda (20 cl.)
8957,2020-01-03 22:01:00,Friday,izgaralar,Izgara Köfte
8958,2020-01-03 22:09:00,Friday,baslangiclar,Kuruluk Dolması
8958,2020-01-03 22:09:00,Friday,icecekler,Fanta (33 cl.)
8958,2020-01-03 22:09:00,Friday,izgaralar,Tavuk Pirzola
8959,2020-01-03 22:12:00,Friday,pideler,Karışık Pide
8960,2020-01-03 22:21:00,Friday,corbalar,Tarhana Çorbası
8960,2020-01-03 22:21:00,Friday,baslangiclar,Kızartma İçli Köfte (Adet)
8960,2020-01-03 22:21:00,Friday,tatlilar,Kazandibi
8960,2020-01-03 22:21:00,Friday,izgaralar,Tavuk Şiş
8961,2020-01-03 22:39:00,Friday,tatlilar,Fıstıklı Künefe
8961,2020-01-03 22:39:00,Friday,kebaplar,Urfa Kebap
8962,2020-01-03 22:48:00,Friday,baslangiclar,Kızartma İçli Köfte (Adet)
8962,2020-01-03 22:48:00,Friday,icecekler,Soda (20 cl.)
8962,2020-01-03 22:48:00,Friday,pideler,Kaşarlı Sucuklu Pide
8963,2020-01-03 22:59:00,Friday,corbalar,Domates Çorbası
8963,2020-01-03 22:59:00,Friday,tatlilar,Kazandibi
8963,2020-01-03 22:59:00,Friday,pideler,Kavurmalı Pide
8964,2020-01-04 09:00:00,Saturday,corbalar,Yayla Çorbası
8964,2020-01-04 09:00:00,Saturday,baslangiclar,Kuruluk Dolması
8964,2020-01-04 09:00:00,Saturday,icecekler,Coca-Cola (33 cl.)
8964,2020-01-04 09:00:00,Saturday,izgaralar,Tavuk Pirzola
8965,2020-01-04 09:01:00,Saturday,icecekler,Ayran (30 cl.)
8965,2020-01-04 09:01:00,Saturday,pideler,Karışık Pide
8966,2020-01-04 09:14:00,Saturday,baslangiclar,Kızartma İçli Köfte (Adet)
8966,2020-01-04 09:14:00,Saturday,icecekler,Şalgam Suyu (33 cl.)
8966,2020-01-04 09:14:00,Saturday,durumler,Ali Haydar Dürüm
8967,2020-01-04 09:34:00,Saturday,corbalar,Yayla Çorbası
8967,2020-01-04 09:34:00,Saturday,baslangiclar,Kuruluk Dolması
8967,2020-01-04 09:34:00,Saturday,icecekler,Sprite (33 cl.)
8967,2020-01-04 09:34:00,Saturday,tatlilar,Fıstıklı Künefe
8967,2020-01-04 09:34:00,Saturday,kebaplar,Ali Haydar Kebabı
8968,2020-01-04 09:48:00,Saturday,baslangiclar,Kuruluk Dolması
8968,2020-01-04 09:48:00,Saturday,izgaralar,Kuzu Şiş
8969,2020-01-04 10:07:00,Saturday,tatlilar,Baklava
8969,2020-01-04 10:07:00,Saturday,kebaplar,Domatesli Kebap
8970,2020-01-04 10:09:00,Saturday,icecekler,Cappy (33 cl.)
8970,2020-01-04 10:09:00,Saturday,tatlilar,Baklava
8970,2020-01-04 10:09:00,Saturday,pideler,Kaşarlı Sucuklu Pide
8971,2020-01-04 10:17:00,Saturday,corbalar,Tavuk Suyu Çorbası
8971,2020-01-04 10:17:00,Saturday,pideler,Kuşbaşılı Kaşarlı Pide
8972,2020-01-04 10:18:00,Saturday,icecekler,Coca-Cola (33 cl.)
8972,2020-01-04 10:18:00,Saturday,izgaralar,Çöp Şiş
8973,2020-01-04 10:27:00,Saturday,icecekler,Fanta (33 cl.)
8973,2020-01-04 10:27:00,Saturday,tatlilar,Baklava
8973,2020-01-04 10:27:00,Saturday,kebaplar,Sac Kavurma
8974,2020-01-04 10:44:00,Saturday,baslangiclar,Kuruluk Dolması
8974,2020-01-04 10:44:00,Saturday,icecekler,Sprite (33 cl.)
8974,2020-01-04 10:44:00,Saturday,tatlilar,Fıstıklı Künefe
8974,2020-01-04 10:44:00,Saturday,durumler,Adana Dürüm
8975,2020-01-04 10:54:00,Saturday,baslangiclar,Kızartma İçli Köfte (Adet)
8975,2020-01-04 10:54:00,Saturday,icecekler,Ayran (30 cl.)
8975,2020-01-04 10:54:00,Saturday,izgaralar,Kuzu Şiş
8976,2020-01-04 11:04:00,Saturday,corbalar,Tarhana Çorbası
8976,2020-01-04 11:04:00,Saturday,tatlilar,Fırın Sütlaç
8976,2020-01-04 11:04:00,Saturday,pideler,Kavurmalı Pide
8977,2020-01-04 11:18:00,Saturday,icecekler,Coca-Cola (33 cl.)
8977,2020-01-04 11:18:00,Saturday,tatlilar,Kazandibi
8977,2020-01-04 11:18:00,Saturday,durumler,Şefin Dürümü (Spesiyal)
8978,2020-01-04 11:30:00,Saturday,icecekler,Coca-Cola (33 cl.)
8978,2020-01-04 11:30:00,Saturday,izgaralar,Tavuk Şiş
8979,2020-01-04 11:40:00,Saturday,corbalar,Domates Çorbası
8979,2020-01-04 11:40:00,Saturday,icecekler,Coca-Cola Şekersiz (33 cl.)
8979,2020-01-04 11:40:00,Saturday,kebaplar,Yoğurtlu Kebap
8980,2020-01-04 11:44:00,Saturday,icecekler,Coca-Cola (33 cl.)
8980,2020-01-04 11:44:00,Saturday,durumler,Adana Dürüm
8981,2020-01-04 12:04:00,Saturday,tatlilar,Kazandibi
8981,2020-01-04 12:04:00,Saturday,durumler,Tavuk Şiş Dürüm
8982,2020-01-04 12:19:00,Saturday,baslangiclar,Kızartma İçli Köfte (Adet)
8982,2020-01-04 12:19:00,Saturday,kebaplar,Yoğurtlu Kebap
8983,2020-01-04 12:39:00,Saturday,icecekler,Coca-Cola Şekersiz (33 cl.)
8983,2020-01-04 12:39:00,Saturday,tatlilar,Baklava
8983,2020-01-04 12:39:00,Saturday,pideler,Kıymalı Pide
8984,2020-01-04 12:54:00,Saturday,icecekler,Soda (20 cl.)
8984,2020-01-04 12:54:00,Saturday,tatlilar,Fırın Sütlaç
8984,2020-01-04 12:54:00,Saturday,pideler,Kuşbaşılı Kaşarlı Pide
8985,2020-01-04 12:55:00,Saturday,icecekler,Coca-Cola Şekersiz (33 cl.)
8985,2020-01-04 12:55:00,Saturday,tatlilar,Fırın Sütlaç
8985,2020-01-04 12:55:00,Saturday,kebaplar,Altı Ezmeli Kebap (Şişten)
8986,2020-01-04 13:08:00,Saturday,tatlilar,Fırın Sütlaç
8986,2020-01-04 13:08:00,Saturday,kebaplar,Alinazik Kebap (Kıymadan)
8987,2020-01-04 13:16:00,Saturday,baslangiclar,Kızartma İçli Köfte (Adet)
8987,2020-01-04 13:16:00,Saturday,tatlilar,Fıstıklı Künefe
8987,2020-01-04 13:16:00,Saturday,durumler,Tavuk Şiş Dürüm
8988,2020-01-04 13:31:00,Saturday,corbalar,Tavuk Suyu Çorbası
8988,2020-01-04 13:31:00,Saturday,icecekler,Fanta (33 cl.)
8988,2020-01-04 13:31:00,Saturday,kebaplar,Beyti Kebabı
8989,2020-01-04 13:45:00,Saturday,tatlilar,Baklava
8989,2020-01-04 13:45:00,Saturday,durumler,Çöp Şiş Dürüm
8990,2020-01-04 13:47:00,Saturday,icecekler,Coca-Cola Şekersiz (33 cl.)
8990,2020-01-04 13:47:00,Saturday,kebaplar,Ali Haydar Kebabı
8991,2020-01-04 14:00:00,Saturday,icecekler,Şalgam Suyu (33 cl.)
8991,2020-01-04 14:00:00,Saturday,tatlilar,Baklava
8991,2020-01-04 14:00:00,Saturday,pideler,Kaşarlı Pide
8992,2020-01-04 14:16:00,Saturday,icecekler,Soda (20 cl.)
8992,2020-01-04 14:16:00,Saturday,tatlilar,Baklava
8992,2020-01-04 14:16:00,Saturday,izgaralar,Tavuk Pirzola
8993,2020-01-04 14:29:00,Saturday,baslangiclar,Kızartma İçli Köfte (Adet)
8993,2020-01-04 14:29:00,Saturday,icecekler,Sprite (33 cl.)
8993,2020-01-04 14:29:00,Saturday,tatlilar,Baklava
8993,2020-01-04 14:29:00,Saturday,izgaralar,Çöp Şiş
8994,2020-01-04 14:49:00,Saturday,tatlilar,Baklava
8994,2020-01-04 14:49:00,Saturday,izgaralar,Tavuk Pirzola
8995,2020-01-04 15:04:00,Saturday,icecekler,Şalgam Suyu (33 cl.)
8995,2020-01-04 15:04:00,Saturday,pideler,Kuşbaşılı Pide
8996,2020-01-04 15:21:00,Saturday,icecekler,Coca-Cola Şekersiz (33 cl.)
8996,2020-01-04 15:21:00,Saturday,pideler,Karışık Pide
8997,2020-01-04 15:25:00,Saturday,tatlilar,Fırın Sütlaç
8997,2020-01-04 15:25:00,Saturday,pideler,Kavurmalı Pide
8998,2020-01-04 15:29:00,Saturday,baslangiclar,Kuruluk Dolması
8998,2020-01-04 15:29:00,Saturday,icecekler,Sprite (33 cl.)
8998,2020-01-04 15:29:00,Saturday,tatlilar,Fırın Sütlaç
8998,2020-01-04 15:29:00,Saturday,pideler,Kavurmalı Pide
8999,2020-01-04 15:43:00,Saturday,pideler,Kaşarlı Pide
9000,2020-01-04 15:45:00,Saturday,izgaralar,Kuzu Şiş
9001,2020-01-04 15:58:00,Saturday,baslangiclar,Kuruluk Dolması
9001,2020-01-04 15:58:00,Saturday,tatlilar,Fıstıklı Künefe
9001,2020-01-04 15:58:00,Saturday,kebaplar,Sarma Beyti Kebabı
9002,2020-01-04 16:07:00,Saturday,icecekler,Coca-Cola (33 cl.)
9002,2020-01-04 16:07:00,Saturday,tatlilar,Baklava
9002,2020-01-04 16:07:00,Saturday,durumler,Tavuk Şiş Dürüm
9003,2020-01-04 16:16:00,Saturday,icecekler,Coca-Cola Şekersiz (33 cl.)
9003,2020-01-04 16:16:00,Saturday,pideler,Kavurmalı Pide
9004,2020-01-04 16:21:00,Saturday,baslangiclar,Kuruluk Dolması
9004,2020-01-04 16:21:00,Saturday,icecekler,Coca-Cola (33 cl.)
9004,2020-01-04 16:21:00,Saturday,pideler,Kuşbaşılı Pide
9005,2020-01-04 16:29:00,Saturday,baslangiclar,Kızartma İçli Köfte (Adet)
9005,2020-01-04 16:29:00,Saturday,icecekler,Coca-Cola Şekersiz (33 cl.)
9005,2020-01-04 16:29:00,Saturday,tatlilar,Fıstıklı Künefe
9005,2020-01-04 16:29:00,Saturday,izgaralar,Tavuk Pirzola
9006,2020-01-04 16:40:00,Saturday,icecekler,Fanta (33 cl.)
9006,2020-01-04 16:40:00,Saturday,tatlilar,Kazandibi
9006,2020-01-04 16:40:00,Saturday,pideler,Kuşbaşılı Pide
9007,2020-01-04 16:48:00,Saturday,baslangiclar,Kızartma İçli Köfte (Adet)
9007,2020-01-04 16:48:00,Saturday,icecekler,Cappy (33 cl.)
9007,2020-01-04 16:48:00,Saturday,pideler,Kuşbaşılı Pide
9008,2020-01-04 17:04:00,Saturday,icecekler,Soda (20 cl.)
9008,2020-01-04 17:04:00,Saturday,tatlilar,Baklava
9008,2020-01-04 17:04:00,Saturday,durumler,Çöp Şiş Dürüm
9009,2020-01-04 17:16:00,Saturday,icecekler,Coca-Cola (33 cl.)
9009,2020-01-04 17:16:00,Saturday,tatlilar,Kazandibi
9009,2020-01-04 17:16:00,Saturday,kebaplar,Yoğurtlu Kebap
9010,2020-01-04 17:19:00,Saturday,corbalar,Domates Çorbası
9010,2020-01-04 17:19:00,Saturday,icecekler,Coca-Cola (33 cl.)
9010,2020-01-04 17:19:00,Saturday,tatlilar,Fıstıklı Künefe
9010,2020-01-04 17:19:00,Saturday,pideler,Kaşarlı Pide
9011,2020-01-04 17:30:00,Saturday,corbalar,Yayla Çorbası
9011,2020-01-04 17:30:00,Saturday,icecekler,Ayran (30 cl.)
9011,2020-01-04 17:30:00,Saturday,kebaplar,Alinazik Kebap (Şişten)
9012,2020-01-04 17:31:00,Saturday,icecekler,Cappy (33 cl.)
9012,2020-01-04 17:31:00,Saturday,izgaralar,Tavuk Pirzola
9013,2020-01-04 17:37:00,Saturday,corbalar,Tavuk Suyu Çorbası
9013,2020-01-04 17:37:00,Saturday,baslangiclar,Kuruluk Dolması
9013,2020-01-04 17:37:00,Saturday,icecekler,Coca-Cola (33 cl.)
9013,2020-01-04 17:37:00,Saturday,pideler,Kıymalı Pide
9014,2020-01-04 17:40:00,Saturday,icecekler,Cappy (33 cl.)
9014,2020-01-04 17:40:00,Saturday,kebaplar,Urfa Kebap
9015,2020-01-04 17:53:00,Saturday,tatlilar,Fırın Sütlaç
9015,2020-01-04 17:53:00,Saturday,kebaplar,Patlıcanlı Kebap
9016,2020-01-04 17:56:00,Saturday,icecekler,Coca-Cola (33 cl.)
9016,2020-01-04 17:56:00,Saturday,izgaralar,Çöp Şiş
9017,2020-01-04 18:07:00,Saturday,icecekler,Coca-Cola (33 cl.)
9017,2020-01-04 18:07:00,Saturday,tatlilar,Kazandibi
9017,2020-01-04 18:07:00,Saturday,izgaralar,Izgara Köfte
9018,2020-01-04 18:11:00,Saturday,baslangiclar,Kızartma İçli Köfte (Adet)
9018,2020-01-04 18:11:00,Saturday,icecekler,Ayran (30 cl.)
9018,2020-01-04 18:11:00,Saturday,durumler,Tavuk Şiş Dürüm
9019,2020-01-04 18:20:00,Saturday,icecekler,Soda (20 cl.)
9019,2020-01-04 18:20:00,Saturday,pideler,Kuşbaşılı Kaşarlı Pide
9020,2020-01-04 18:35:00,Saturday,icecekler,Sprite (33 cl.)
9020,2020-01-04 18:35:00,Saturday,durumler,Adana Dürüm
9021,2020-01-04 18:38:00,Saturday,corbalar,Süzme Mercimek Çorbası
9021,2020-01-04 18:38:00,Saturday,icecekler,Ayran (30 cl.)
9021,2020-01-04 18:38:00,Saturday,tatlilar,Fıstıklı Künefe
9021,2020-01-04 18:38:00,Saturday,kebaplar,Patlıcanlı Kebap
9022,2020-01-04 18:40:00,Saturday,icecekler,Soda (20 cl.)
9022,2020-01-04 18:40:00,Saturday,tatlilar,Fıstıklı Künefe
9022,2020-01-04 18:40:00,Saturday,durumler,Urfa Dürüm
9023,2020-01-04 18:45:00,Saturday,corbalar,Domates Çorbası
9023,2020-01-04 18:45:00,Saturday,icecekler,Şalgam Suyu (33 cl.)
9023,2020-01-04 18:45:00,Saturday,tatlilar,Fırın Sütlaç
9023,2020-01-04 18:45:00,Saturday,kebaplar,Domatesli Kebap
9024,2020-01-04 18:59:00,Saturday,corbalar,Tavuk Suyu Çorbası
9024,2020-01-04 18:59:00,Saturday,icecekler,Sprite (33 cl.)
9024,2020-01-04 18:59:00,Saturday,pideler,Kuşbaşılı Kaşarlı Pide
9025,2020-01-04 19:09:00,Saturday,baslangiclar,Kızartma İçli Köfte (Adet)
9025,2020-01-04 19:09:00,Saturday,icecekler,Sprite (33 cl.)
9025,2020-01-04 19:09:00,Saturday,tatlilar,Fırın Sütlaç
9025,2020-01-04 19:09:00,Saturday,izgaralar,Izgara Köfte
9026,2020-01-04 19:19:00,Saturday,durumler,Şefin Dürümü (Spesiyal)
9027,2020-01-04 19:23:00,Saturday,tatlilar,Fırın Sütlaç
9027,2020-01-04 19:23:00,Saturday,durumler,Adana Dürüm
9028,2020-01-04 19:33:00,Saturday,icecekler,Fanta (33 cl.)
9028,2020-01-04 19:33:00,Saturday,tatlilar,Fırın Sütlaç
9028,2020-01-04 19:33:00,Saturday,izgaralar,Tavuk Pirzola
9029,2020-01-04 19:53:00,Saturday,corbalar,Tavuk Suyu Çorbası
9029,2020-01-04 19:53:00,Saturday,icecekler,Sprite (33 cl.)
9029,2020-01-04 19:53:00,Saturday,durumler,Kuzu Şiş Dürüm
9030,2020-01-04 19:59:00,Saturday,baslangiclar,Kuruluk Dolması
9030,2020-01-04 19:59:00,Saturday,icecekler,Soda (20 cl.)
9030,2020-01-04 19:59:00,Saturday,kebaplar,Altı Ezmeli Kebap (Şişten)
9031,2020-01-04 20:04:00,Saturday,icecekler,Şalgam Suyu (33 cl.)
9031,2020-01-04 20:04:00,Saturday,tatlilar,Kazandibi
9031,2020-01-04 20:04:00,Saturday,izgaralar,Kuzu Şiş
9032,2020-01-04 20:21:00,Saturday,corbalar,Tavuk Suyu Çorbası
9032,2020-01-04 20:21:00,Saturday,baslangiclar,Kızartma İçli Köfte (Adet)
9032,2020-01-04 20:21:00,Saturday,icecekler,Coca-Cola (33 cl.)
9032,2020-01-04 20:21:00,Saturday,tatlilar,Kazandibi
9032,2020-01-04 20:21:00,Saturday,durumler,Çöp Şiş Dürüm
9033,2020-01-04 20:36:00,Saturday,icecekler,Sprite (33 cl.)
9033,2020-01-04 20:36:00,Saturday,tatlilar,Baklava
9033,2020-01-04 20:36:00,Saturday,durumler,Çöp Şiş Dürüm
9034,2020-01-04 20:49:00,Saturday,corbalar,Domates Çorbası
9034,2020-01-04 20:49:00,Saturday,icecekler,Fanta (33 cl.)
9034,2020-01-04 20:49:00,Saturday,tatlilar,Baklava
9034,2020-01-04 20:49:00,Saturday,kebaplar,Yoğurtlu Antep Kebabı
9035,2020-01-04 20:53:00,Saturday,baslangiclar,Kuruluk Dolması
9035,2020-01-04 20:53:00,Saturday,tatlilar,Baklava
9035,2020-01-04 20:53:00,Saturday,izgaralar,Tavuk Kanat
9036,2020-01-04 20:58:00,Saturday,icecekler,Fanta (33 cl.)
9036,2020-01-04 20:58:00,Saturday,durumler,Urfa Dürüm
9037,2020-01-04 21:16:00,Saturday,kebaplar,Adana Kebap
9038,2020-01-04 21:18:00,Saturday,baslangiclar,Kızartma İçli Köfte (Adet)
9038,2020-01-04 21:18:00,Saturday,icecekler,Cappy (33 cl.)
9038,2020-01-04 21:18:00,Saturday,kebaplar,Yoğurtlu Kebap
9039,2020-01-04 21:27:00,Saturday,icecekler,Soda (20 cl.)
9039,2020-01-04 21:27:00,Saturday,durumler,Şefin Dürümü (Spesiyal)
9040,2020-01-04 21:47:00,Saturday,izgaralar,Kuzu Şiş
9041,2020-01-04 21:58:00,Saturday,corbalar,Yayla Çorbası
9041,2020-01-04 21:58:00,Saturday,icecekler,Sprite (33 cl.)
9041,2020-01-04 21:58:00,Saturday,izgaralar,Izgara Köfte
9042,2020-01-04 22:00:00,Saturday,icecekler,Soda (20 cl.)
9042,2020-01-04 22:00:00,Saturday,tatlilar,Kazandibi
9042,2020-01-04 22:00:00,Saturday,kebaplar,Alinazik Kebap (Şişten)
9043,2020-01-04 22:09:00,Saturday,icecekler,Cappy (33 cl.)
9043,2020-01-04 22:09:00,Saturday,kebaplar,Sarma Beyti Kebabı
9044,2020-01-04 22:14:00,Saturday,icecekler,Şalgam Suyu (33 cl.)
9044,2020-01-04 22:14:00,Saturday,tatlilar,Baklava
9044,2020-01-04 22:14:00,Saturday,kebaplar,Yoğurtlu Kebap
9045,2020-01-04 22:25:00,Saturday,icecekler,Soda (20 cl.)
9045,2020-01-04 22:25:00,Saturday,tatlilar,Kazandibi
9045,2020-01-04 22:25:00,Saturday,durumler,Ali Haydar Dürüm
9046,2020-01-04 22:45:00,Saturday,baslangiclar,Kuruluk Dolması
9046,2020-01-04 22:45:00,Saturday,icecekler,Coca-Cola Şekersiz (33 cl.)
9046,2020-01-04 22:45:00,Saturday,kebaplar,Karışık Kebap
9047,2020-01-04 22:53:00,Saturday,baslangiclar,Kızartma İçli Köfte (Adet)
9047,2020-01-04 22:53:00,Saturday,icecekler,Şalgam Suyu (33 cl.)
9047,2020-01-04 22:53:00,Saturday,kebaplar,Altı Ezmeli Kebap (Kıymadan)
9048,2020-01-05 09:00:00,Sunday,corbalar,Tavuk Suyu Çorbası
9048,2020-01-05 09:00:00,Sunday,icecekler,Coca-Cola Şekersiz (33 cl.)
9048,2020-01-05 09:00:00,Sunday,pideler,Kavurmalı Pide
9049,2020-01-05 09:08:00,Sunday,baslangiclar,Kızartma İçli Köfte (Adet)
9049,2020-01-05 09:08:00,Sunday,icecekler,Soda (20 cl.)
9049,2020-01-05 09:08:00,Sunday,tatlilar,Fıstıklı Künefe
9049,2020-01-05 09:08:00,Sunday,pideler,Karışık Pide
9050,2020-01-05 09:15:00,Sunday,baslangiclar,Kuruluk Dolması
9050,2020-01-05 09:15:00,Sunday,icecekler,Sprite (33 cl.)
9050,2020-01-05 09:15:00,Sunday,pideler,Kaşarlı Pide
9051,2020-01-05 09:21:00,Sunday,corbalar,Yayla Çorbası
9051,2020-01-05 09:21:00,Sunday,icecekler,Coca-Cola Şekersiz (33 cl.)
9051,2020-01-05 09:21:00,Sunday,tatlilar,Kazandibi
9051,2020-01-05 09:21:00,Sunday,pideler,Kaşarlı Sucuklu Pide
9052,2020-01-05 09:41:00,Sunday,corbalar,Tarhana Çorbası
9052,2020-01-05 09:41:00,Sunday,icecekler,Coca-Cola Şekersiz (33 cl.)
9052,2020-01-05 09:41:00,Sunday,durumler,Ali Haydar Dürüm
9053,2020-01-05 09:49:00,Sunday,icecekler,Cappy (33 cl.)
9053,2020-01-05 09:49:00,Sunday,tatlilar,Fırın Sütlaç
9053,2020-01-05 09:49:00,Sunday,pideler,Kıymalı Pide
9054,2020-01-05 10:06:00,Sunday,baslangiclar,Kızartma İçli Köfte (Adet)
9054,2020-01-05 10:06:00,Sunday,icecekler,Cappy (33 cl.)
9054,2020-01-05 10:06:00,Sunday,tatlilar,Kazandibi
9054,2020-01-05 10:06:00,Sunday,izgaralar,Tavuk Pirzola
